2007	1.41
2007	1.4
2003	1.4
2005	1.4
2007	1.4
2014	1.4
2001	1.4
2009	1.41
2003	1.4
2011	1.4
2004	1.4
2001	1.4
2001	1.4
2005	1.4
2008	1.4
2010	1.4
2016	1.41
2011	1.4
2001	1.4
2000	1.4
2010	1.4
2004	1.4
2009	1.4
2005	1.39
2000	1.39
2008	1.39
2002	1.4
2011	1.4
2011	1.39
2004	1.39
2005	1.39
2010	1.39
2007	1.38
2009	1.38
2005	1.38
2005	1.38
2012	1.38
2014	1.38
2010	1.38
2006	1.38
2004	1.38
2003	1.38
2014	1.37
2013	1.39
2008	1.37
2002	1.38
2010	1.37
2003	1.38
2011	1.38
2012	1.38
2011	1.38
2004	1.37
2004	1.36
2009	1.37
2009	1.36
2003	1.36
2007	1.37
2008	1.37
2004	1.36
2010	1.37
2003	1.37
2014	1.37
2005	1.36
2007	1.36
1998	1.35
2008	1.36
2005	1.36
2004	1.36
2002	1.35
2014	1.36
2007	1.36
2010	1.36
2004	1.36
2012	1.35
2003	1.34
2011	1.34
2007	1.35
2008	1.34
2014	1.33
2002	1.35
2005	1.34
2014	1.34
2008	1.34
2013	1.35
2006	1.33
2007	1.33
2010	1.34
2010	1.33
1999	1.32
2004	1.32
2007	1.33
2009	1.33
2006	1.33
2006	1.33
2014	1.33
2015	1.33
2007	1.32
2007	1.32
2011	1.33
2003	1.31
2010	1.32
2001	1.32
2002	1.31
2003	1.32
2006	1.32
2011	1.33
2005	1.33
2010	1.31
2009	1.33
2008	1.32
2004	1.32
2004	1.31
2012	1.32
2010	1.33
2009	1.32
2013	1.32
2003	1.32
2013	1.32
2007	1.31
2012	1.32
2008	1.32
2002	1.31
2004	1.31
2010	1.31
2010	1.31
2014	1.32
2004	1.31
2013	1.32
2005	1.31
2015	1.31
2008	1.3
2014	1.3
2008	1.3
2005	1.31
2010	1.3
2003	1.31
2005	1.3
2008	1.3
2004	1.3
2002	1.3
2008	1.31
2012	1.3
2008	1.3
2003	1.3
2007	1.31
2011	1.3
2003	1.3
2005	1.3
2005	1.3
2007	1.3
2009	1.3
2008	1.3
2008	1.3
2016	1.3
2010	1.29
2014	1.28
2009	1.28
2004	1.28
2013	1.29
2008	1.29
2004	1.29
2004	1.29
2014	1.28
2003	1.28
2015	1.28
2009	1.28
2004	1.29
2014	1.28
2007	1.28
2004	1.28
2003	1.27
2005	1.28
2011	1.28
2013	1.27
2002	1.27
2006	1.29
2010	1.27
2007	1.27
2009	1.29
2016	1.28
2009	1.28
2002	1.28
2014	1.28
2010	1.28
2012	1.27
2012	1.28
2015	1.27
2004	1.27
2008	1.27
2005	1.27
2014	1.27
2009	1.27
2006	1.26
2010	1.25
2010	1.26
2011	1.27
2001	1.26
2007	1.27
2002	1.27
2009	1.26
2014	1.26
2005	1.27
2008	1.27
2010	1.26
2007	1.26
2009	1.26
2013	1.25
2011	1.26
2002	1.25
2007	1.26
2007	1.26
2001	1.26
2012	1.26
2008	1.26
2006	1.26
2009	1.26
2007	1.26
2000	1.26
2013	1.26
2000	1.26
2015	1.26
2002	1.26
2007	1.26
2006	1.26
2009	1.26
2012	1.24
2005	1.25
2002	1.24
2009	1.24
2006	1.25
2015	1.24
2003	1.24
2004	1.24
2011	1.24
2011	1.24
2007	1.24
2009	1.24
2003	1.24
2004	1.24
2009	1.24
2000	1.23
2004	1.24
2010	1.24
2004	1.24
2016	1.24
2010	1.24
2011	1.24
1998	1.24
2010	1.23
2011	1.23
2009	1.23
2008	1.24
2009	1.22
2010	1.23
2014	1.22
2008	1.22
2007	1.21
2002	1.22
2006	1.23
2009	1.22
2011	1.23
2012	1.23
2011	1.23
2008	1.22
2014	1.22
2009	1.22
2002	1.22
2004	1.22
2011	1.22
2009	1.21
2004	1.22
2003	1.22
2009	1.22
2010	1.22
2013	1.23
2005	1.22
2009	1.22
2014	1.23
2008	1.22
2009	1.22
2010	1.21
2009	1.22
2005	1.21
2011	1.22
2002	1.22
2005	1.22
2004	1.22
2001	1.22
2001	1.21
2009	1.22
2003	1.21
2010	1.21
2010	1.21
2003	1.2
2004	1.2
2009	1.2
2005	1.2
2001	1.21
2013	1.2
2003	1.21
2011	1.2
2005	1.2
2013	1.21
2014	1.21
2014	1.2
2007	1.2
2013	1.21
2013	1.2
2009	1.2
2009	1.2
2010	1.2
2001	1.2
2006	1.2
2001	1.2
2001	1.2
2010	1.21
2007	1.19
2009	1.19
2008	1.2
2008	1.21
2014	1.2
2016	1.2
2013	1.19
2010	1.2
2014	1.2
2011	1.19
2007	1.2
2014	1.19
2007	1.19
2010	1.18
2004	1.19
2008	1.19
2014	1.19
2008	1.19
2009	1.18
2002	1.19
2008	1.18
2000	1.18
2008	1.19
2010	1.18
2012	1.18
2002	1.19
2004	1.18
2002	1.19
2015	1.18
2011	1.18
2003	1.19
2010	1.18
2010	1.19
2010	1.17
2004	1.18
2004	1.18
2014	1.17
2003	1.18
2008	1.17
2008	1.17
2009	1.18
2008	1.17
2010	1.18
2003	1.17
2011	1.16
2008	1.16
2007	1.16
2009	1.16
2012	1.16
2005	1.16
2008	1.17
2008	1.17
2010	1.16
2004	1.17
2010	1.16
2008	1.16
2011	1.16
2012	1.16
2013	1.16
2003	1.15
2009	1.16
2009	1.16
2011	1.16
2013	1.16
2006	1.15
2011	1.16
2000	1.15
2000	1.17
2005	1.16
2009	1.16
2013	1.16
2002	1.15
2009	1.16
2013	1.16
2012	1.16
2000	1.16
2002	1.17
2006	1.15
2005	1.16
1999	1.16
2008	1.15
2014	1.16
2009	1.15
2011	1.15
2005	1.15
2008	1.14
2002	1.14
2005	1.14
2005	1.14
2013	1.14
2007	1.14
2004	1.14
2012	1.14
2007	1.14
2008	1.14
2011	1.14
2010	1.15
2009	1.15
2005	1.14
2016	1.14
2009	1.15
2008	1.14
2004	1.14
2009	1.14
2010	1.14
2010	1.13
2001	1.14
2005	1.14
2009	1.14
2014	1.14
2006	1.14
2002	1.14
2013	1.14
2011	1.14
2008	1.13
2003	1.14
2012	1.14
2007	1.14
2011	1.13
2009	1.14
2009	1.14
2015	1.14
2011	1.13
2002	1.14
2004	1.13
2008	1.13
2003	1.14
2007	1.13
2007	1.14
2012	1.13
2009	1.14
2009	1.12
2000	1.13
2015	1.12
2003	1.13
2007	1.12
2008	1.12
2004	1.12
2014	1.12
2006	1.13
2003	1.12
2001	1.13
2008	1.12
2004	1.12
2003	1.12
2007	1.13
2001	1.12
2011	1.13
2006	1.12
2008	1.12
2004	1.12
2009	1.12
2001	1.12
2007	1.12
2005	1.12
2009	1.13
2001	1.11
2009	1.12
2005	1.12
2008	1.12
2003	1.12
2007	1.11
2003	1.13
2006	1.11
2005	1.11
2006	1.11
2007	1.11
2003	1.11
2002	1.12
2009	1.12
2002	1.12
2003	1.11
2005	1.12
2010	1.12
2012	1.11
2016	1.12
2005	1.11
2007	1.12
2014	1.12
2001	1.11
2014	1.12
2011	1.11
2008	1.11
2001	1.11
2006	1.11
1998	1.1
2010	1.1
2007	1.1
2011	1.1
2008	1.1
2001	1.1
2005	1.11
2010	1.11
2002	1.1
2015	1.1
2006	1.1
2001	1.09
2001	1.1
2011	1.11
2002	1.09
2002	1.1
2000	1.11
2015	1.09
2007	1.11
2011	1.09
2014	1.1
2011	1.09
2004	1.1
2007	1.1
2010	1.1
2003	1.1
2009	1.1
2002	1.1
2005	1.09
2003	1.1
2008	1.09
2004	1.09
2008	1.09
2008	1.1
2008	1.08
2010	1.08
2013	1.09
2008	1.09
2012	1.08
2004	1.08
2013	1.08
2013	1.09
2009	1.07
2008	1.08
2007	1.09
2003	1.09
2005	1.09
2003	1.08
2012	1.08
2007	1.08
2010	1.08
2006	1.08
2012	1.07
2010	1.07
2010	1.08
2010	1.08
2009	1.08
2010	1.07
2005	1.08
2007	1.09
2014	1.07
2004	1.08
2001	1.08
2004	1.08
2003	1.08
2011	1.08
2009	1.08
2011	1.07
2006	1.08
2001	1.08
2011	1.08
2009	1.08
2013	1.08
2009	1.08
2003	1.07
2003	1.07
2010	1.08
2005	1.07
2010	1.07
2008	1.06
2001	1.06
2005	1.07
2015	1.06
2010	1.07
2011	1.06
2010	1.06
2006	1.06
2003	1.06
2004	1.06
2000	1.06
2010	1.07
2004	1.06
2013	1.07
2003	1.06
2008	1.06
2004	1.06
2007	1.07
2014	1.06
2014	1.06
2016	1.06
2010	1.06
2005	1.06
2005	1.05
2005	1.06
2004	1.06
2002	1.06
2005	1.06
2006	1.07
2008	1.06
2008	1.06
2004	1.06
2009	1.05
2015	1.05
2009	1.06
2010	1.06
2009	1.06
2007	1.05
2001	1.06
2007	1.05
2008	1.06
2009	1.05
2010	1.06
2002	1.06
2011	1.06
2005	1.06
2005	1.06
2006	1.06
2014	1.06
2011	1.05
2003	1.06
2005	1.05
1999	1.04
1999	1.04
2013	1.05
2011	1.04
2007	1.05
2009	1.04
2006	1.04
2006	1.05
2010	1.04
2007	1.04
2001	1.04
2009	1.05
2001	1.04
2002	1.05
2008	1.03
2007	1.03
2008	1.04
2005	1.05
2011	1.04
2002	1.04
2008	1.03
2006	1.04
2000	1.04
2015	1.04
2008	1.04
2015	1.03
2010	1.03
2014	1.04
2000	1.04
2006	1.04
2003	1.04
2007	1.03
2005	1.04
2005	1.04
2006	1.03
2005	1.04
2015	1.03
2005	1.04
2008	1.03
2002	1.04
2008	1.04
2006	1.03
2008	1.05
2004	1.04
2009	1.03
2001	1.03
2002	1.02
2010	1.03
2008	1.02
2009	1.02
2012	1.02
2001	1.03
2008	1.02
2002	1.03
2007	1.02
2003	1.02
2000	1.03
2013	1.02
2011	1.03
2006	1.02
2009	1.02
2009	1.02
2013	1.02
2010	1.02
2010	1.02
2007	1.02
2003	1.01
2008	1.03
2014	1.01
2009	1.01
2002	1.03
2009	1.02
2006	1.02
2009	1.02
2004	1.01
2006	1.02
2009	1.02
2009	1.01
2013	1.02
2004	1.01
2007	1.01
2015	1.02
2004	1.01
2004	1.01
2004	1.01
2005	1.01
2007	1.02
2012	1.02
2009	1.02
2004	1.0
2006	1.01
2003	1.0
2009	1.01
2008	1.0
2008	1.01
2006	1.01
2003	1.0
2006	1.0
2007	1.0
2006	1.0
2001	1.0
2010	1.0
2006	1.0
2008	1.0
2008	1.0
2008	1.0
2002	1.0
2007	1.01
2011	1.01
2007	0.99
2007	1.0
2009	1.0
2012	0.99
2010	1.0
2012	0.99
2011	1.0
2002	0.99
2001	1.0
2008	1.0
2004	1.0
1997	1.0
2012	1.0
2010	1.0
2007	1.0
2006	1.0
2004	0.99
2012	1.0
2010	1.0
2004	1.0
2007	1.0
2004	0.99
2003	0.99
2005	0.99
2001	1.0
2007	1.0
2005	0.99
2002	0.99
2007	0.99
2011	0.99
2006	0.99
2004	0.99
2011	0.98
2009	0.98
2008	0.99
2007	0.99
2004	0.98
2011	0.99
2006	0.99
2012	0.98
2010	0.99
2006	0.99
2010	0.98
2011	0.98
2005	0.98
2005	0.98
2013	0.97
2002	0.98
2007	0.99
2008	0.99
2003	0.98
2004	0.98
2007	0.99
2003	0.98
2016	0.98
2005	0.98
2011	0.98
2006	0.99
2011	0.97
2009	0.98
2009	0.98
2006	0.98
2004	0.98
2014	0.97
2003	0.98
2014	0.98
2010	0.98
2011	0.98
2001	0.97
2008	0.99
2003	0.98
2002	0.98
2008	0.97
2005	0.98
2008	0.98
2011	0.97
2015	0.97
2008	0.97
2007	0.97
2005	0.97
2004	0.97
2008	0.97
2004	0.97
2009	0.96
2008	0.96
2015	0.96
2008	0.97
2007	0.96
2011	0.96
2008	0.96
2006	0.96
2016	0.96
2014	0.96
2003	0.96
2008	0.97
2007	0.96
2007	0.96
2015	0.97
2008	0.97
2012	0.97
2009	0.96
2013	0.96
2000	0.95
2009	0.95
2010	0.96
2015	0.96
2001	0.96
2005	0.96
2011	0.95
2006	0.95
2009	0.96
2008	0.96
2002	0.95
2006	0.95
2000	0.95
2002	0.94
2007	0.95
2012	0.94
2010	0.93
2007	0.95
2015	0.94
2010	0.95
2012	0.95
2008	0.94
2001	0.94
2014	0.94
2008	0.93
2009	0.94
2008	0.95
2012	0.95
2000	0.95
2006	0.94
2008	0.95
2002	0.94
2009	0.94
2010	0.94
2009	0.95
2007	0.94
2005	0.94
2008	0.94
2008	0.94
2012	0.94
2006	0.94
2006	0.94
2007	0.94
2007	0.93
2009	0.94
2006	0.95
2008	0.93
2010	0.94
2009	0.94
2003	0.94
2009	0.94
2006	0.93
2009	0.94
2009	0.94
2007	0.94
2005	0.93
2009	0.94
2011	0.93
2014	0.93
2005	0.93
2007	0.94
2005	0.93
2004	0.94
2005	0.93
2004	0.93
2012	0.93
2002	0.93
2007	0.93
2015	0.93
2001	0.92
2010	0.92
2004	0.93
2011	0.93
2008	0.92
2002	0.92
2007	0.93
2010	0.92
1999	0.92
2005	0.92
2002	0.92
2007	0.92
2001	0.92
2002	0.92
2004	0.92
2007	0.93
2005	0.91
2014	0.92
2005	0.91
2001	0.92
2011	0.92
2006	0.92
2005	0.91
2008	0.92
2002	0.92
2010	0.91
2003	0.92
2007	0.92
2014	0.92
2012	0.92
2010	0.92
2009	0.91
2011	0.92
2000	0.91
2005	0.91
2009	0.92
2002	0.92
2007	0.92
2009	0.92
2003	0.92
2006	0.92
2007	0.92
2006	0.91
2013	0.9
2014	0.91
2003	0.91
2014	0.9
2004	0.91
2014	0.9
2012	0.9
2002	0.9
2006	0.9
2008	0.9
2011	0.91
2006	0.9
2011	0.9
2008	0.9
2005	0.9
2004	0.9
2007	0.9
2008	0.9
2007	0.9
2014	0.9
2009	0.9
2003	0.91
2009	0.9
2008	0.89
2008	0.9
2011	0.91
2006	0.89
2007	0.91
2007	0.89
2011	0.9
2014	0.91
2001	0.9
2006	0.9
2004	0.9
2007	0.89
2007	0.91
2007	0.89
2007	0.9
2004	0.89
2009	0.9
2005	0.91
2004	0.9
2011	0.9
2004	0.9
2009	0.9
2003	0.89
2010	0.9
2016	0.9
2002	0.9
2011	0.89
2014	0.9
2013	0.9
2014	0.89
2004	0.9
2008	0.9
2011	0.91
2010	0.9
2011	0.88
2009	0.89
2009	0.88
2006	0.88
2010	0.89
2005	0.88
2004	0.89
2002	0.89
2004	0.89
2015	0.88
2011	0.88
2005	0.88
2012	0.89
2014	0.88
2014	0.88
2007	0.88
2003	0.89
2008	0.89
2002	0.88
2005	0.88
2005	0.89
2007	0.88
2006	0.89
2008	0.88
2007	0.88
2005	0.89
2008	0.88
2009	0.88
2009	0.88
2012	0.88
2010	0.88
2004	0.88
2007	0.87
2011	0.88
2003	0.88
2013	0.87
2003	0.88
2012	0.88
2008	0.88
2009	0.88
2009	0.87
2002	0.88
2002	0.88
2009	0.88
2004	0.88
2005	0.87
2007	0.88
2007	0.87
2011	0.88
2010	0.87
2002	0.88
2007	0.87
2008	0.87
2009	0.87
2002	0.88
2004	0.87
2007	0.86
2003	0.87
2012	0.87
2009	0.86
2004	0.87
2006	0.86
2001	0.86
2001	0.86
2011	0.85
2015	0.86
2005	0.86
2009	0.87
2003	0.87
2003	0.87
2014	0.87
2010	0.86
2001	0.86
2013	0.86
2014	0.87
2014	0.86
2012	0.86
2010	0.85
2000	0.87
2004	0.87
2003	0.86
2007	0.86
2013	0.87
2015	0.86
2012	0.86
2009	0.86
2003	0.86
2004	0.86
2003	0.85
2010	0.85
2013	0.86
2012	0.86
2001	0.86
2008	0.85
2009	0.87
2006	0.86
2005	0.86
2012	0.86
2010	0.86
2006	0.86
2008	0.86
2010	0.86
2010	0.85
2007	0.85
2013	0.86
2002	0.86
2003	0.85
2008	0.86
2009	0.86
2006	0.86
2009	0.85
2005	0.85
2008	0.86
2006	0.84
2002	0.85
2007	0.85
2014	0.85
2007	0.84
2010	0.84
2001	0.84
2006	0.85
2006	0.84
2005	0.84
2003	0.85
2003	0.84
2003	0.84
2005	0.84
2008	0.84
2009	0.84
1997	0.85
2003	0.84
2015	0.84
2009	0.85
2001	0.84
2013	0.85
2012	0.84
2010	0.85
2004	0.85
2003	0.84
2002	0.84
2014	0.85
2004	0.84
2009	0.84
2004	0.84
2009	0.84
2004	0.84
2011	0.84
2002	0.84
2007	0.84
2007	0.84
2004	0.83
2005	0.84
2008	0.84
2006	0.84
2004	0.85
2004	0.83
2008	0.83
2010	0.84
2008	0.84
2014	0.84
2005	0.83
2007	0.83
2010	0.84
2001	0.85
2002	0.83
2005	0.84
2012	0.84
2009	0.84
2006	0.83
2012	0.84
2016	0.84
2008	0.84
2010	0.84
2007	0.84
2010	0.83
2007	0.83
2000	0.84
2006	0.83
2004	0.83
2013	0.84
2004	0.83
2001	0.84
2015	0.83
2003	0.83
2013	0.83
2003	0.82
2005	0.82
2010	0.83
1998	0.82
2010	0.82
2007	0.82
2016	0.83
2010	0.82
2005	0.82
2007	0.82
2000	0.83
2016	0.83
2007	0.83
2010	0.82
2015	0.82
2002	0.82
2006	0.82
2013	0.82
2015	0.82
2010	0.82
2007	0.83
2009	0.82
2014	0.82
2016	0.82
2009	0.82
2010	0.81
2013	0.82
2009	0.83
2014	0.82
2007	0.82
2012	0.82
2007	0.83
2002	0.82
2011	0.82
2007	0.82
2011	0.82
2009	0.83
2009	0.82
2001	0.82
2015	0.82
2002	0.81
2010	0.82
2007	0.82
2008	0.82
2009	0.81
2009	0.82
2008	0.82
2014	0.82
2005	0.82
2001	0.82
2011	0.82
2010	0.82
2010	0.82
2012	0.82
2006	0.82
2000	0.82
2005	0.82
2011	0.82
2010	0.82
2011	0.82
2002	0.81
2009	0.8
2001	0.81
2008	0.81
2010	0.8
2003	0.8
2009	0.8
2011	0.8
2007	0.8
2010	0.8
2009	0.81
2009	0.8
2015	0.8
2013	0.81
2009	0.79
2002	0.8
2005	0.8
2003	0.8
2009	0.8
2007	0.81
2008	0.8
2005	0.81
2016	0.79
2005	0.8
2004	0.8
2012	0.8
2013	0.8
2011	0.8
2012	0.81
2008	0.8
2001	0.8
2008	0.81
2004	0.79
2013	0.8
2007	0.8
2005	0.79
2012	0.8
2007	0.8
2011	0.8
2006	0.79
2005	0.8
2012	0.8
2006	0.8
2009	0.8
2004	0.8
2004	0.81
2009	0.8
2010	0.8
2005	0.79
2010	0.79
2015	0.8
2001	0.8
2008	0.8
2009	0.8
2008	0.79
2003	0.79
2012	0.8
2009	0.8
2004	0.8
2007	0.8
2006	0.8
2005	0.79
2004	0.78
2007	0.78
2009	0.79
2007	0.78
2005	0.78
2008	0.78
2007	0.79
2009	0.79
2012	0.78
2010	0.77
2000	0.79
2009	0.79
2009	0.78
2011	0.79
2003	0.78
2012	0.78
2008	0.78
2010	0.78
2010	0.79
2002	0.77
2012	0.78
2010	0.79
2010	0.78
2008	0.78
2008	0.78
2011	0.79
2008	0.78
2004	0.78
2012	0.78
2010	0.78
2003	0.77
2011	0.78
2004	0.78
2009	0.78
2016	0.79
2013	0.78
2013	0.77
2010	0.78
2009	0.78
2008	0.78
2000	0.78
2002	0.78
2010	0.78
2005	0.78
2008	0.78
2011	0.77
2003	0.78
2012	0.77
2006	0.78
2005	0.78
2006	0.78
2005	0.78
2002	0.78
2015	0.78
2005	0.77
2007	0.78
2014	0.78
2011	0.77
2008	0.78
2009	0.78
2013	0.77
2010	0.77
2008	0.78
2011	0.78
2003	0.78
2011	0.77
2003	0.77
2013	0.77
2004	0.76
2007	0.77
2006	0.76
2011	0.76
2001	0.77
2008	0.77
2002	0.77
2007	0.76
2002	0.76
2008	0.76
2002	0.77
2013	0.76
2008	0.76
2015	0.76
2009	0.76
2005	0.77
2007	0.77
2014	0.76
2005	0.77
2004	0.77
2016	0.76
2003	0.76
2012	0.76
2010	0.77
2006	0.75
2003	0.77
2016	0.76
2016	0.76
2002	0.77
2007	0.76
2000	0.77
2008	0.77
2008	0.76
2008	0.76
2011	0.76
2010	0.76
2002	0.75
2007	0.76
2009	0.76
2010	0.76
2009	0.77
2003	0.76
2010	0.75
2010	0.75
2009	0.75
2007	0.76
2008	0.76
2009	0.76
2009	0.77
2007	0.76
2008	0.76
2008	0.76
2005	0.76
2010	0.76
2004	0.75
2005	0.75
2013	0.76
2010	0.76
2011	0.75
2013	0.75
2014	0.76
2004	0.76
2008	0.76
2012	0.74
2013	0.75
2006	0.74
2008	0.75
2009	0.74
2008	0.75
2008	0.74
2005	0.74
2002	0.74
2006	0.74
2008	0.75
2011	0.74
2006	0.74
2006	0.74
2012	0.74
2002	0.74
2003	0.74
2004	0.74
2010	0.74
2010	0.74
2006	0.74
2002	0.74
2009	0.74
2007	0.74
2007	0.74
2009	0.75
2010	0.74
2009	0.74
2005	0.74
2013	0.74
2007	0.73
2011	0.74
2011	0.75
2004	0.74
2010	0.75
2016	0.74
2014	0.75
2009	0.73
2002	0.73
2006	0.75
2016	0.73
2007	0.74
2015	0.73
2015	0.74
2006	0.74
2009	0.73
2007	0.74
2011	0.74
2016	0.73
2005	0.74
2006	0.73
2009	0.74
2009	0.74
2007	0.74
2007	0.74
2009	0.73
2006	0.73
2008	0.73
2008	0.74
2009	0.73
2008	0.73
2012	0.74
2006	0.73
2007	0.73
2006	0.74
2009	0.73
2004	0.72
2011	0.73
2008	0.73
2006	0.72
2001	0.73
2014	0.72
2014	0.72
2008	0.72
2008	0.72
2009	0.72
2009	0.72
2010	0.72
2016	0.73
2009	0.72
2010	0.73
2003	0.73
2005	0.73
2005	0.73
2009	0.72
2009	0.72
2001	0.73
2005	0.73
2015	0.72
2002	0.73
2001	0.73
2009	0.72
2000	0.73
2005	0.72
2009	0.72
2008	0.72
2001	0.72
2001	0.73
2008	0.72
2010	0.72
2004	0.72
2006	0.72
2015	0.72
2003	0.72
2004	0.73
2010	0.71
2007	0.72
2014	0.72
2003	0.73
2016	0.72
2008	0.71
2002	0.72
2001	0.72
2009	0.72
2012	0.71
2010	0.71
2001	0.72
2013	0.71
2012	0.7
2005	0.71
2005	0.71
2009	0.71
2013	0.69
2014	0.7
2006	0.7
2013	0.71
2004	0.71
2008	0.7
2009	0.7
2002	0.7
2003	0.7
2003	0.7
2008	0.71
2009	0.7
2007	0.7
2010	0.7
2009	0.71
2009	0.71
2001	0.7
2003	0.69
2000	0.7
2016	0.7
2012	0.7
2016	0.71
2003	0.7
2009	0.71
2013	0.7
2015	0.7
2003	0.69
2006	0.7
2003	0.7
2012	0.69
2010	0.69
2003	0.7
2013	0.7
2009	0.7
2007	0.69
2015	0.7
2009	0.69
2002	0.69
2007	0.69
2005	0.69
2008	0.7
2016	0.69
2008	0.69
2002	0.69
2016	0.69
2014	0.69
2004	0.7
2003	0.69
2003	0.69
2000	0.71
2008	0.69
1999	0.69
2002	0.69
2006	0.7
2006	0.7
2005	0.69
2016	0.69
2011	0.68
2007	0.68
2002	0.69
2009	0.69
2006	0.69
2013	0.69
2011	0.69
1999	0.68
1999	0.68
2010	0.68
2004	0.69
2007	0.69
2011	0.68
2011	0.69
2009	0.69
2012	0.68
2002	0.69
2003	0.69
2009	0.69
2004	0.68
2007	0.68
2009	0.69
2000	0.68
2004	0.68
2010	0.69
2001	0.68
2010	0.68
2013	0.69
2006	0.69
2010	0.68
2005	0.68
2011	0.68
2004	0.68
2014	0.68
2005	0.67
2008	0.68
2008	0.68
2006	0.68
2007	0.67
2004	0.68
2006	0.67
2011	0.69
2006	0.68
2011	0.68
2008	0.67
2002	0.67
2011	0.67
2005	0.68
2003	0.68
2005	0.68
2009	0.68
2010	0.68
2008	0.68
2007	0.67
2008	0.67
2008	0.67
2008	0.68
2001	0.67
2005	0.67
2007	0.68
2013	0.67
2005	0.67
2007	0.66
2006	0.66
2010	0.66
2008	0.67
2016	0.67
2003	0.67
2016	0.66
2007	0.66
2009	0.67
2006	0.66
2009	0.67
2011	0.66
2006	0.67
2004	0.66
2003	0.67
2005	0.67
2003	0.66
2006	0.67
2001	0.66
2003	0.66
2002	0.66
2001	0.66
2011	0.66
2004	0.67
2008	0.66
2009	0.66
2009	0.66
2012	0.66
2007	0.67
2002	0.66
2013	0.66
2005	0.67
2002	0.66
2011	0.66
2009	0.66
2006	0.66
2009	0.66
2001	0.66
2004	0.66
2006	0.66
2001	0.67
2003	0.66
2007	0.65
2007	0.66
2010	0.66
2006	0.66
2002	0.66
2007	0.65
2005	0.66
2015	0.66
2009	0.66
2003	0.66
2005	0.66
2010	0.67
2011	0.66
2006	0.66
2008	0.65
2003	0.67
2006	0.65
2000	0.65
2003	0.67
2012	0.66
2005	0.66
2007	0.66
2013	0.66
2009	0.65
2014	0.66
2006	0.66
2010	0.66
2008	0.65
2012	0.66
2005	0.66
2005	0.66
2010	0.66
2010	0.66
2009	0.66
2006	0.65
2008	0.66
2007	0.66
2009	0.65
2008	0.65
2004	0.65
2004	0.64
2011	0.65
2010	0.64
2010	0.65
2003	0.64
2009	0.64
2011	0.64
2009	0.64
2006	0.65
2009	0.64
2010	0.64
2015	0.64
2015	0.64
2008	0.65
2011	0.64
2008	0.64
2011	0.64
2001	0.64
2011	0.65
2005	0.64
2009	0.65
2013	0.65
2012	0.64
2011	0.64
2015	0.64
2007	0.65
1999	0.64
2012	0.65
2009	0.64
2008	0.64
2007	0.64
2009	0.65
2007	0.64
2005	0.64
2005	0.64
2007	0.65
2010	0.65
2009	0.65
2009	0.64
2003	0.64
2011	0.64
2000	0.64
2015	0.63
2016	0.64
2014	0.65
2006	0.64
2008	0.64
2001	0.64
2010	0.64
2000	0.64
2011	0.64
2011	0.63
2008	0.64
2009	0.64
2003	0.64
2012	0.64
2004	0.64
2010	0.65
2015	0.64
2002	0.64
2011	0.64
2003	0.64
2009	0.64
2006	0.65
2008	0.64
2007	0.64
2014	0.64
2012	0.64
2002	0.64
2002	0.64
2003	0.64
2001	0.64
2008	0.64
2008	0.63
2010	0.63
2006	0.63
2005	0.63
2009	0.64
2011	0.64
2004	0.64
2001	0.64
2007	0.63
2015	0.64
2000	0.64
2008	0.63
2011	0.64
2009	0.63
2002	0.63
2009	0.64
2010	0.63
2011	0.63
2009	0.63
2009	0.63
2004	0.64
2002	0.63
2007	0.63
2016	0.64
2013	0.63
2011	0.63
2012	0.63
2009	0.64
2007	0.63
2010	0.62
2007	0.62
2003	0.63
2010	0.63
2013	0.62
2009	0.62
2007	0.62
2003	0.62
2009	0.62
2002	0.62
2005	0.62
2008	0.62
2010	0.63
2013	0.62
2011	0.62
2011	0.62
2005	0.62
2008	0.62
2011	0.63
2005	0.62
2013	0.62
2011	0.61
2014	0.62
2010	0.63
2007	0.62
2008	0.62
2009	0.62
2015	0.63
2001	0.62
2005	0.62
2013	0.62
2015	0.61
2009	0.62
2010	0.62
2006	0.61
2007	0.61
2005	0.62
2007	0.62
2010	0.61
2002	0.62
2008	0.62
2011	0.62
2008	0.62
2009	0.61
2005	0.61
2011	0.62
2004	0.61
2008	0.62
2002	0.62
2010	0.62
2012	0.62
2002	0.62
2001	0.62
2009	0.61
2001	0.62
2002	0.62
2008	0.61
2010	0.62
2006	0.61
2002	0.62
2000	0.62
2014	0.61
2002	0.62
2000	0.62
2007	0.61
2005	0.6
2005	0.61
2003	0.61
2002	0.61
2007	0.61
2003	0.61
2009	0.6
2011	0.61
2013	0.61
2012	0.6
2016	0.61
2005	0.61
2002	0.6
2005	0.61
2003	0.61
2005	0.61
2005	0.61
2016	0.61
2016	0.61
2006	0.61
2011	0.6
2014	0.61
2014	0.61
2011	0.6
2009	0.59
2007	0.6
2002	0.59
2001	0.6
2013	0.6
2003	0.6
2007	0.6
2011	0.6
2009	0.59
2000	0.6
2012	0.6
2000	0.6
2007	0.59
2003	0.6
2000	0.6
2008	0.6
2007	0.59
2010	0.6
2008	0.6
2004	0.6
2014	0.6
2009	0.6
2005	0.6
2006	0.6
2004	0.6
2002	0.6
2009	0.6
2012	0.6
2004	0.6
2004	0.59
2011	0.6
2010	0.6
2003	0.59
2006	0.59
2006	0.59
2016	0.59
